content,score,Label
"Penilaian 1 star saja. Percuma Spaylater sudah ga bisa di gunakan, ga tau alasannya apa. Terakhir pakai karna punya uang lebih saya langsung lunasin, setelah itu udah ga bisa di gunakan. Payah alasan yang ga jelas... Lunasin cepat, malah berikutnya udah ga bisa pakai. Aneh ga tuh...🤦‍♂️🤦‍♂️🤦‍♂️",1,Negatif
"Bintang 2 dulu ya, entar kalo ada perubahan dipenuhi bintangnya,, Dari awal make shopee ni sebenernya gk ada masalah apapun, cuman tolong balikin sistemnya kayak dulu aja, pembeli yang nentuin mau pakek ekspedisi apa, ekspedisi tiap kota nggk selalu sama, ada yg lemot dikota² tertentu, bahkan keterlaluan lemotnya sampe² paket udah dikota tujuan pun nggk gerak² juga, , Balikin aja sistemnya kyk dulu",2,
"Kurang bagus ,dan iklan nya cukup banyak serta kita kalo ngerotasiin layarnya langsung keliatan setengah doang layarnya,jadi kita harus terus tegak hp nya jadi bikin maher,males, capek ,iklannya tolong dikurabgin dan perbaikin apa yg ku bilang klo udah bgus ku tambahin bintangnya",1,Negatif
"Dear shopee. Awal saya pakai shopee sangat menarik. Bisa pilih ekspedisi mana untuk pengantaran paket. Dan banyak promo gratis ongkir. Setahun ini saya kecewa dengan shopee karna voucher gratis ongkirnya sedikit. Dan yg paling saya tidak suka adalah pengiriman melalui SPX. Namanya express tapi leletnya nauzubillah. Bahkan 3 hari lewat dri tggal estimasi. Terkadang sudah ""menuju alamat"" tp gak datang sampai besoknya.",1,Negatif
"Udah di update seneng seneng karena 9.9 kan katanya pada murah diskonnya besar tapi tau nya masih ada yang tetep mahal, plus kenapa sih rata rata harus pake spay later, gw kan belum punya KTP gak bisa pake spay later mana sayang banget lagi padahal beberapa barang yang murah pengen banget dibeli sekarang.",3,
Tolong jikalau FlashSale pada aplikasi dipastikan semua barang bisa dengan mudah ter cekout . Tanpa ada halangan atau teridentifikasi kecurangan ketika war flashsale. Pihak yang bekerja sama ketika FlashSale pada aplikasi harus lebih memastikan kembali pengguna mana yang benar-benar murni war flashsale,1,Negatif
"Ni shopee Indonesia tolong ya update terbaru masih aja banyak bug, voucher terasa gimmick, padahal udah memenuhi s&k. Mending optimalisasi aja dulu basic feature, tuh pesaing lu lokal biasa aja ga banyak gimmick & promosi voucher, tapi better dari banyak hal apalagi kenyamanan berbelanja, sekalinya ada voucher belanja terasa banget real potongan, emang menjunjung pengalaman belanja",1,Negatif
"Kecewa banget sama ekspedisi spx, dimana estimasi kirim ga sesuai yang seharusnya 3-5 hari malah sampai semingguan. Herannya udah sampai lokasi transit terakhir tapi bukannya dikirim ke alamat malah di bawa sampai ke Makassar dan balik lagi ke DC yg seharusnya dengan waktu yg lumayan krna melalui jalur laut. Niat mau cepet malah jdi lambat haduhh",1,Negatif
"Sangat kecewa dgn Shopee sekarang, seakan memonopoli expedisi..Rekomendasi dari shopee hanya tertuju pada expedisi SPX saja, saran saya gunakan expedisi lain supaya paket tidak terlalu lama sampai ketempat tujuan.. (SPX JELEK) Pengiriman lambat",1,Negatif
"Kebijakan mengharuskan spx sangat tidak nyaman, pengiriman di luar jawa sangat lama bahkan bisa 30 hari. gudang spx yang sering bermasalah itu di jakarta dc, tolong kirim pesanan saya dengan cepat. Itu saya pake jasa spx reguler bukan spx hemat. Aneh aja jasa kirim spx reguler seperti spx hemat. Selama kebijakan itu tidak dirubah saya ga bakal belanja lagi. Ini saya lagi nunggu 5 pesanan saya lagi tak kunjung juga datang.",3,
"Makin ribet aplikasinya. Gabisa pilih jasa kirim expedisi lagi. Jadi otomatis dari Shopee nya,terus dapet ekspedisi yg lemot bngt lagi barang gak smpe smpe. Dulu enak banget gak ribet terus juga bisa kita pilih jasa kirim sesuai yg kita mau jadi gak dapet jasa kirim yg zonk.",2,
"Kecewa berat dengan jasa kirimnya SPX express ,Sekarang pengiriman nya lama dan selalu lewat batas waktu ! Alasannya selalu mohon maaf keterbatasan waktu 😐. Gak sesuai namanya 😐. Kalau bisa pengiriman nya 1 abad aja sekalian baru sampai tujuan 😐",1,Negatif
Agak kecewa sih... Sekarang gk bisa lagi memilih jasa pengiriman. Pengiriman yang dulu hanya 2-3 hari.. sekarang bisa 7-8 hari. Jalur pengiriman lewat laut jadi lama. Saat barang di perlukan cepat jadi terhambat karena lambat.,3,
"Ketentuan biaya adm. Shopee (seller) sangat memberatkan... Di ketentuan tertulis 10% dan per 1 september jd 8% minimal penjualan 50x. Tp ternyata selama beberapa orderan sampai hr ini potongannya 12%. Lalu, Voucher Gratis Ongkir ganti2 ketentuan. Awalnya pas klaim 90rb udah ada subsidi ongkir, tp begitu pesanan melebihi 100rb utk bisa klaim minimal pembelian jd 150rb. Aplikasinya juga gampang Freeze. Pdhl ndk lagi buka aplikasi lain.",1,Negatif
"Aplikasi sampah Mau pake yang hemat, reguler, spx juga tetep sama aja gk ada bedanya nyampenya tetep ditanggal yang sama malah cuman nambah biaya aja Aplikasinya juga selalu lemot, error, kebanyakan ngiklan dimana mana Lain kali optimalin lagi aplikasinya jangan kayak sampah",1,Negatif
"Seneng belanja d shopee cuma karena toko y lengkep, terus rating sm ulasan pelanggan y jelas bisa d jadiin referensi sblm CO. Yg paling gk d sukai itu ekspedisi SPX y lelet bgt bikin pembeli gk nyaman buat belanja, d rekomendasikan otomatis kaya ekspedisi y paling paten aja. Masih mending kaya dulu bisa pilih ekspedisi sesuai kebutuhan customer, kualitas ekspedisi itu beda2 setiap kota jd klo d fokuskan sm 1 ekspedisi saja ya kacau jadinya.",1,Negatif
"Bug benerin!!! Bukan malah banyakin promo!!! Mending, kasih promo kalo aplikasinya berjalan lancar mah! Keluhan setiap pengguna pasti setiap masuk dalam aplikasi mengalami loading yang memakan waktu lama, padahal sinyal bagus!!! Tolong pihak shopee segera perbaiki masalah/bug loading dalam aplikasi!!!😠😠",1,Negatif
Kenapa yah sekarang kalo mau pengajuan pembatalan tapi malah tetap dikirim dan waktu itu juga pengiriman belum diserahkan ke ekpedisi. Maaf dulu perasaan gak seperti itu kalo batal tapi pesanan belum dikirim tetap bisa dibatalkan.🙏🏻,1,Negatif
"Berrraaaatttt banget appnya... koneksi bagus (Wifi,Data), spek hp ngebut, Buka live shopee sering ngefreeze..... Bukan hp gw aja,. smua hp keluarga n temen kjadian serupa,. Mohon UI nya dibikin ringan aja.. Sumpah ganggu banget stuck2 ngefreeze gitu",2,
"Maaf sy kasih bintang 2 krn sy kecewa kenapa aplikasi ini jdi error dengan terus berkedip2 tanpa bisa dibuka padahal sy sedang perlu sekali utk belanja dan mencari barang trus sy juga gk tau cara ngebenerinnya , padahal sy sdh update aplikasinya tapi msh sja error",2,
Ya ampun... Kenapa kendala masih sama.. Baru install lagi... Masih berat.. berat..toko saya di shope jadi ragu mau buka lagi. Lah pantas susah kali dapat pembeli waktu saya buka toko. Lah saya alami pingin belanja di apk ini tuh looding nya lama ujungnya capek nggak jadi beli. Mungkin karena kebanyakan fitur jadi performa apk jadi kurang maximal,1,Negatif
"Aplikasi skrng banyak maunya. Biaya layanan banyak, tpi kualitaa pengirimannya semakin jelek. Kurir""nya jga nggak profesional, apalagi yg pake jasa spx itu. Barang lama dikirim, nggak sesuai timeline, nggak sabaran jga kurirnya, plus nggak profesional bgt. Kecewa bgt.",1,Negatif
Kemarin paket ku dibatalkan tiba tiba karena alasan paket ku hilang saat transit padahal lagi butuh butuhnya. Dulu bagus banget sekarang malah pengirimannya sudah lambat Karena SPX yang sayangnya kita nggak bisa memilih untuk jasa pengiriman nya🙏,1,Negatif
"Ada pembaruan bukan nya malah lebih bagus malah lebih lemot, harusnya saat scroll ga usah pake bisa di geser kesamping tanpa membuka katalog nya, jadi bikin lama mau scroll kebawah malah jadi kegeser² katalog",1,Negatif
"Selalu dan selalu... jasa kirim nya nih makin ga jelas aja. klo ngirim sampai nya malam dan ternyata rumah ga ada yg jawab minimal telpon lah atau chat wa. semua alamat dan nomor telepon semuanya aktif. ga ada telpon masuk atau chat konfirmasi... ngasal aja kasih keterangan gagal di kirim krna ga ada yg terima / gabisa di telpon, ngaco lu... perbaiki lah sistem jasa kirim SPX nih,, mau buat pelanggan puas bukan begini caranya.",1,Negatif
Saya kasih rating 1 bintang karena kekecewaan saya terhadap pihak shoppe khususnya shoppe expres. gatau kenapa akhir akhir ini pengiriman menggunakan jasa ekspedisi shoppe expres nya bener bener lambat sekali.. paket sudah sampai di transit terakhir tp baru di antar ke alamat sampe seminggu padahal paket tsb mau di pake. saya kasih bintang 5 kembali jika sudah di perbaiki. trims,1,Negatif
"Gak bisa login akun karena nomor telepon sudah lama tidak aktif, gak bisa terima otp karena dikirim lewat sms/wa, harusnya dikasih opsi kirim ke email. Terus gimana nasib data KTP saya yg dibuat upgrade shopeepay? Sudah chat CS gak dikasih penjelasan, malah diputer puterin. Harusnya pengguna tuh dikasih pelayanan yang maksimal bukan malah dibuat pusing..",1,Negatif
"Payah, Pengiriman nya aneh. Sering banget di retur tanpa sepengetahuan penjual. Sampe ga bisa cod Krn emang paket belum sampai sama sekali dan tidak ada komunikasi via telpon atau lain nya. Malah di anter ke penjual lagi. Kecewa bgt pake shoppe .",1,Negatif
"Saya transfer dana lewat shopeepay ke akun Bank, uang nya tertahan sampai 3 hari, chat CS shopee tidak membantu sama sekali, cuma di minta menunggu karena error' sistem. Kacau kelebihan isi saldo shopeepay dan mau di transfer kembali ke bank malah di tahan uang nya. Kecewa sekali.",1,Negatif
"Sekarang lemot banget, respon lama, tombol back lola, jadi males buka nya... Update coment baru nih, makin buruk, baru buka aplikasi masih ok, halaman kebuka lancar, setelah masuk ke toko atau ke etalase halaman putih semua ga da gambar padahal speed internet kenceng ram lega memori lega... Kenapa???????????????? Bener2 buruk.........tambahan lagi nih,update sekarang buat scrol susah,harus di tengah2 baru bisa scoll....hadeh...hadeh...tambah buruk",1,Negatif
"Ekpedisi spx sekarang lelet banget.. Spx hemat ,regular ataupun express point sama aja semua. Reguler biasanya 3 ato 4 hari sudah sampai,ini paling cepat seminggu baru sampai.. Mana sekarang ekspedisi tidak bisa dipilih agi.. Mengecewakan.",2,
aplikasi sekarang sudah bagus gak lambat loading seperti dulu lagi.. tapi sayang semenjak pengiriman di ambil alih oleh SPX barang yang tiba yang jadi lambat sampainya walau pun itu SPX REGULER bahkan di luar nalar.. makanya sekarang jadi malas beli barang di shopee.. KATANYA EXPRESS TAPI KOK LAMA..? KOCAK.. tolong perbaiki sistemnya terutama pengiriman yang masih 👎🏼👎🏼👎🏼,1,Negatif
"Entah kenapa saat melakukan return tiba tiba sistem dari sononya gatau kejadian apa atau gimana, bisa langsung melakukan pembatalan pengajuan, aneh banget coba, masa setelah melakukan pengiriman balik ke Shopee express di sistem apknya terdeksi pembatalan pengajuan????? aneh banget, heran gua mah",1,Negatif
"Jasa kirim dipilih sama sistem itu ga efektif. Sistem lebih sering otomatis memilih SPX dibanding jasa kirim yang lain. Tapi nyatanya SPX ini emang ga bagus pengirimannya. Lemot. Salah sortir mulu, muter-muter susah banget sesuai sama tanggal estimasi. Kalo emang mau semua orang pake jada kirim dari pihak kalian (SPX) ya lebih baik benahi dulu cara kerja pengiriman kalian. Jangan masih belum teratur tapi 'maksa' secara halus gini.",1,Negatif
"Sangat menyebalkan ya kok beda estimasi kirim yang ditampilkan pada saat sebelum cekout 3-5,5-7 hari walau dengan pilihan subsidi ongkir. Tapi pas saat pengiriman menjadi 2 Minggu!!!!! Dikirim ia jalur darat/laut. Ini kenapa tidak diinput dari awal estimasi pengiriman disampaikan dgn jujur, kan kita bisa rubah pilihan kurir atau jasa ongkir!!!!!, Apalagi kalau sudah ""dipaksakan"" menggunakan kurir spx atau shopee express, alamat laaaaamaaaaa pastinya!!!",2,
"Sangat membantu memang aplikasi satu ini,dari fitur pencarian barang nya yg sangat lengkap,sistem pembayaran yang memudahkan customer,sampai ke fitur pinjaman dan Spay later nya pun semua sangat memudahkan,cuma satu saja yg kurang suka,kalo dapet kurir dari si cepat,aku cepet² ganti expedisi pokok nya,sebab namanya doang si cepat tapi pelayanan nya jadi si lelet",5,Positif
"Lebih suka shoppe yg sebelum di update, pemilihan jasa kirim'nya mudah dan tetap bisa pakai gratis ongkir dibandingkan yg sekarang harus ikutin rekomendasi dari shoppe langsung, sedangkan kalo kita ubah terkadang malah kena biaya lgi bahkan gratis ongkir'nya malah tidak bisa digunakan, sedangkan untuk lokasi saya paling cepat pengiriman expedisi shoppe, semenjak di ubah gini malah jadi gak jelas jasa ekspedisi yg didapat dari pesanan saya,malah jadi lama pengiriman'nya. Tolong kembalikan lagi",1,Negatif
"Aplikasi makin sering eror pdhl sdh versi terbaru. Jaringan stabil, memori di hp masih banyak banget. Udh berkali² clear cache ampe bosen masih jg sering ngelag. Mgkn karna kebanyakan game dlm aplikasi shopee (selain shopee tanam) seperti pet, run, dll, yg maaf menurut saya gak penting. Semoga bisa diperbaiki kedepannya.",5,Positif
"Tiap main game kalau bukan muncul pop up verifikasi, ya gamenya kereset. Dikit lagi menang, dikiiiit lagi. Tapi tiba2 ke refresh sendiri. Udah make banyak koin buat tapi malah ke refresh sendiri. Udah clear cache, update, dan hapus data tetep gitu. Koin melayang sia2",1,Negatif
"Pengirimannya sangat lama dan bahkan molor dari estimasi tibanya, mana yg katanya garansi tiba tepat waktu. Dikiranya semua org senang dapat voucher belanja krn barangnya terlambat diterima padahal buat sy pribadi lebih baik sy terima barang tepat waktu ketimbang voucher belanja yg gak seberapa nilainya. Krn pembeli sdh perhitungkan sebelum dicheckout, estimasi tibanya kapan dan akan digunakan kapan. Jujur kecewa sih, rasanya masih nyaman belanja ditokped klau kyak gini",2,
"Aplikasi shopee versi terbaru ini tidak bisa bekerja dengan optimal di smartphone saya,tidak bisa menampikan menu beranda,tidak bisa menghubungi chat csr di aplikasinya,dan tidak muncul verifikasi puzzlenya,dan masih banyak lagi,padahal smartphone saya versi os 6.0,jadi saya harap untuk pengembang aplikasinya tolong dibantu,klu sudah bekerja dengan baik aplikasinya,nanti saya naikkan bintangnya",2,
"Pelanggan dipaksa paling banyak menggunakan kurir SPX, yg udah jelas SPX saat ini sangat lama pengirimannya. Sistem belum bagus, tapi pembeli dipaksa menggunakan SPX 😞, barang bisa seminggu baru sampai, kalau pakai kurir lain 2-3 hari sampai",1,Negatif
"Kecewa sekali dengan kemunduran shopee di bagian ekspedisinya. waktu itu ekspedisi bisa pilih sendiri mau pakai yg mana, sekarang semua pesanan dipaksa cuman bisa pakai spx yg dimana saya tahu kalo setiap pakai spx selalu mengecewakan, saya selalu menghindari menggunakan spx jika bisa memilih, namun kebijakan baru memaksa semua untuk pakai SPX, dan ini menjadi sebuah kemunduran menurut saya karena benar saja pengiriman menjadi lebih lambat dari biasanya, sebuah kebijakan yang membuat saya kecewa",1,Negatif
"Ekspedisi di shopee sudah tdk sperti dlu..mau tdk mau harus pilih spx..kalau mau ekspedisi yg lain kena ongkir..pngalaman pakai spx, pngiriman barang melebihi estimasi dan tdk sampai..akhirnya barang dnyatakan hilang..klo kyk gini, lama2 orang bs pindah ke aplikasi sbelah..",1,Negatif
"Ga bisa kirim ekspedisi lagi min, susah jadinya. Kadang dicancel sepihak sama ekspedisi. Disini ada yang jauh dari rumah juga, jadi gimana ya, susah nentukan ekspedisi sendiri seperti biasanya",1,Negatif
"lebih suka kebijakan shopee dulu, sering belanja di shopee buat kebutuhan, tapi semenjak ada kebijakan baru sangat menyusahkan krn kurir rekomendasi kebanyakan hanya dari spx, dan spx pengirimannya sangat lelet, jadi lama sampainya. kalau kayak gini trs pembeli bisa pindah ke marketplace lain",1,Negatif
"Kenapa gak bisa pilih ekspedisi lagi... Ekspedisi kalian itu bintang 1 dan barang yg saya pesan tidak pernah sampai ke alamat saya lalu berakhir dikembalikan. Alasannya penerima gak ada di tempat padahal kenyataan nya mereka gak punya kurir buat antar barang. Kalo pun ada kurir, kurir gak pernah bawa paketnya. Karena dulu teman saya pernah kerja disana. Jadi saya tau kebusukannya ekspedisi Shopee express",1,Negatif
"Shopee knpa setelah diupgrade layanan makin jelek,mending layanan shopee yg sebelumnya aja deh bener² bagus dan saya sllu pkai shopee. Tolong diperbaiki lagi utk aplikasi shopee nya.! Biasanya belanja skrg 2-3 itu paling lama skrg 1minggu gk sampai².!!!",1,Negatif
"Aplikasinya udh bagus tapi jasa pengiriman lemot bngt Tolong lah min pesanan sya harusnya tgl pengiriman sesuai malah udh lewat 3hari ga nyampe"" ga kaya dulu kurirnya gada yg telat lewat tgl pengiriman. Setidaknya kurir kontek klo ada kendala diperjalanan. Semoga diperbaiki lagi jangan dipersulit.",5,Positif
"Sekarang barang yg d pesan datang lama semua , krn ga bisa memilih jasa pengiriman kyk dlu .. dlu paket sampai 3 hari .. skg malah 1 mingguan krn selalu di pilihkan otomatis pengiriman jasa standar ,,ahhh sangat tidak nyaman ... Sy perlu EXPRES ...tolong yaaa",2,
"Jujur lebih suka shopee yg lama daripada sekarang, di kembalikan aja lagi ekspedisi JNT ekpressnya , padahal udah langganan belanja di shopee loh ,.masa gak bisa pake voucher gartis ongkir kalau gak pake spx express sih . Nanti kalau begini terus yg ada customer pindah haluan l",2,
