content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo,textblob_polarity,textblob_sentiment
"Sekarang pengiriman menjadi sangat lambat karena saat check out ekspedisi otomatis ditentukan oleh shopee jadi kalau seandainya dapat ekspedisi yang tidak jelas seperti: si cepat, id ekspres, & anteraja pengiriman jadi sangat lambat. Kalau dulu saat check out ekspedisi ditentukan oleh pembeli jadi bisa memilih ekspedisi yang jelas seperti : pos, jne, j&t, dan spx.",1,Negatif,sekarang pengiriman menjadi sangat lambat karena saat check out ekspedisi otomatis ditentukan oleh shopee jadi kalau seandainya dapat ekspedisi yang tidak jelas seperti si cepat id ekspres  anteraja pengiriman jadi sangat lambat kalau dulu saat check out ekspedisi ditentukan oleh pembeli jadi bisa memilih ekspedisi yang jelas seperti  pos jne jt dan spx,pengiriman lambat check out ekspedisi otomatis ditentukan shopee seandainya ekspedisi si cepat id ekspres anteraja pengiriman lambat check out ekspedisi ditentukan pembeli memilih ekspedisi pos jne jt spx,"['pengiriman', 'lambat', 'check', 'out', 'ekspedisi', 'otomatis', 'ditentukan', 'shopee', 'seandainya', 'ekspedisi', 'si', 'cepat', 'id', 'ekspres', 'anteraja', 'pengiriman', 'lambat', 'check', 'out', 'ekspedisi', 'ditentukan', 'pembeli', 'memilih', 'ekspedisi', 'pos', 'jne', 'jt', 'spx']",kirim lambat check out ekspedisi otomatis tentu shopee anda ekspedisi si cepat id ekspres anteraja kirim lambat check out ekspedisi tentu beli pilih ekspedisi pos jne jt spx,0.0,Netral
Ini kenapa ya kak akhir2 ini shopee banyak kendalanya. Setiap kali mau masukin belanja ke keranjang harus verifikasi dulu. Setiap mau beli barang yg ditoko kmren harus verifikasi dulu. Terus setiap kali mau verifikasi lama banget. Padahal sinyal sama kuota bagus banget loh. Dulu2 gak kayak gini ya kak... Mohon diperbaiki sistem nya kak sperti dulu. Trimakasih🙏🙏,4,Positif,ini kenapa ya kak akhir ini shopee banyak kendalanya setiap kali mau masukin belanja ke keranjang harus verifikasi dulu setiap mau beli barang yg ditoko kmren harus verifikasi dulu terus setiap kali mau verifikasi lama banget padahal sinyal sama kuota bagus banget loh dulu gak kayak gini ya kak mohon diperbaiki sistem nya kak sperti dulu trimakasih,ya kak shopee kendalanya kali masukin belanja keranjang verifikasi beli barang yg ditoko kmren verifikasi kali verifikasi banget sinyal kuota bagus banget loh gak kayak gini ya kak mohon diperbaiki sistem nya kak sperti trimakasih,"['ya', 'kak', 'shopee', 'kendalanya', 'kali', 'masukin', 'belanja', 'keranjang', 'verifikasi', 'beli', 'barang', 'yg', 'ditoko', 'kmren', 'verifikasi', 'kali', 'verifikasi', 'banget', 'sinyal', 'kuota', 'bagus', 'banget', 'loh', 'gak', 'kayak', 'gini', 'ya', 'kak', 'mohon', 'diperbaiki', 'sistem', 'nya', 'kak', 'sperti', 'trimakasih']",ya kak shopee kendala kali masukin belanja keranjang verifikasi beli barang yg toko kmren verifikasi kali verifikasi banget sinyal kuota bagus banget loh gak kayak gin ya kak mohon baik sistem nya kak sperti trimakasih,0.0,Netral
"Kecewa dengan shopee, sekarang expedisi nya ditentukan ke SPX, expedisi yg lain tidak bisa pakai voucher gratis ongkir, ini bukan kebijakan untuk pelanggan tapi kebijakan untuk pihak shopee. Tolong kembalikan seperti dulu yg expedisi nya semua bisa pakai gratis ongkir, Expedisi SPX sangat lama pengiriman nya, tolong kembalikan seperti dulu.",1,Negatif,kecewa dengan shopee sekarang expedisi nya ditentukan ke spx expedisi yg lain tidak bisa pakai voucher gratis ongkir ini bukan kebijakan untuk pelanggan tapi kebijakan untuk pihak shopee tolong kembalikan seperti dulu yg expedisi nya semua bisa pakai gratis ongkir expedisi spx sangat lama pengiriman nya tolong kembalikan seperti dulu,kecewa shopee expedisi nya ditentukan spx expedisi yg pakai voucher gratis ongkir kebijakan pelanggan kebijakan shopee tolong kembalikan yg expedisi nya pakai gratis ongkir expedisi spx pengiriman nya tolong kembalikan,"['kecewa', 'shopee', 'expedisi', 'nya', 'ditentukan', 'spx', 'expedisi', 'yg', 'pakai', 'voucher', 'gratis', 'ongkir', 'kebijakan', 'pelanggan', 'kebijakan', 'shopee', 'tolong', 'kembalikan', 'yg', 'expedisi', 'nya', 'pakai', 'gratis', 'ongkir', 'expedisi', 'spx', 'pengiriman', 'nya', 'tolong', 'kembalikan']",kecewa shopee expedisi nya tentu spx expedisi yg pakai voucher gratis ongkir bijak langgan bijak shopee tolong kembali yg expedisi nya pakai gratis ongkir expedisi spx kirim nya tolong kembali,0.0,Netral
"Udah bertahun-tahun jadi pelanggan Shopee,, tapi banyak banget Buq yg tidak di perbaiki.. kalau belanja bayar dulu benar-benar eksta hati-hati, sering banget akon barang sudah di terima nyala, tidak tau apakah ini kesengajaan pihak shopee atau gimana,karena ini hanya terjadi jika menggunakan SPX, yg pasti kalau kepencet,,,udah kelar .... karena tokoh ngga mau bertanggung jawab. Tampilan khusus tablet sampai sekarang tidak di kembangkan, minus di bandung aplikasi shoping lain,,",4,Positif,udah bertahuntahun jadi pelanggan shopee tapi banyak banget buq yg tidak di perbaiki kalau belanja bayar dulu benarbenar eksta hatihati sering banget akon barang sudah di terima nyala tidak tau apakah ini kesengajaan pihak shopee atau gimanakarena ini hanya terjadi jika menggunakan spx yg pasti kalau kepencetudah kelar  karena tokoh ngga mau bertanggung jawab tampilan khusus tablet sampai sekarang tidak di kembangkan minus di bandung aplikasi shoping lain,udah bertahuntahun pelanggan shopee banget buq yg perbaiki belanja bayar benarbenar eksta hatihati banget akon barang terima nyala tau kesengajaan shopee gimanakarena spx yg kepencetudah kelar tokoh ngga bertanggung tampilan khusus tablet kembangkan minus bandung aplikasi shoping,"['udah', 'bertahuntahun', 'pelanggan', 'shopee', 'banget', 'buq', 'yg', 'perbaiki', 'belanja', 'bayar', 'benarbenar', 'eksta', 'hatihati', 'banget', 'akon', 'barang', 'terima', 'nyala', 'tau', 'kesengajaan', 'shopee', 'gimanakarena', 'spx', 'yg', 'kepencetudah', 'kelar', 'tokoh', 'ngga', 'bertanggung', 'tampilan', 'khusus', 'tablet', 'kembangkan', 'minus', 'bandung', 'aplikasi', 'shoping']",udah bertahuntahun langgan shopee banget buq yg baik belanja bayar benarbenar eksta hatihati banget akon barang terima nyala tau sengaja shopee gimanakarena spx yg kepencetudah kelar tokoh ngga tanggung tampil khusus tablet kembang minus bandung aplikasi shoping,-0.1,Negatif
"Selama ini saya sangat puas belanja di Shopee. Banyak discount, Voucher gratis dan ongkir gratis.. Dan Toko di shopee byk yang amanah. Pengiriman brg selalu sesuai dgn pesanan. Walaupun kadang telat di pengiriman. Yang jelas AMAN. Jika ada pembatalan walaupun sdh di bayar, uang dgn cepat kembali ke rekening atau ke shopeepay. Terimakasih shopee.. 😘",5,Positif,selama ini saya sangat puas belanja di shopee banyak discount voucher gratis dan ongkir gratis dan toko di shopee byk yang amanah pengiriman brg selalu sesuai dgn pesanan walaupun kadang telat di pengiriman yang jelas aman jika ada pembatalan walaupun sdh di bayar uang dgn cepat kembali ke rekening atau ke shopeepay terimakasih shopee ,puas belanja shopee discount voucher gratis ongkir gratis toko shopee byk amanah pengiriman brg sesuai dgn pesanan kadang telat pengiriman aman pembatalan sdh bayar uang dgn cepat rekening shopeepay terimakasih shopee,"['puas', 'belanja', 'shopee', 'discount', 'voucher', 'gratis', 'ongkir', 'gratis', 'toko', 'shopee', 'byk', 'amanah', 'pengiriman', 'brg', 'sesuai', 'dgn', 'pesanan', 'kadang', 'telat', 'pengiriman', 'aman', 'pembatalan', 'sdh', 'bayar', 'uang', 'dgn', 'cepat', 'rekening', 'shopeepay', 'terimakasih', 'shopee']",puas belanja shopee discount voucher gratis ongkir gratis toko shopee byk amanah kirim brg sesuai dgn pesan kadang telat kirim aman batal sdh bayar uang dgn cepat rekening shopeepay terimakasih shopee,0.0,Netral
"6.6 kalu saya beri 2 bintang. Sekarang 13.8 masih saya beri 2 bintang. Kenapa? Karena shopee se enaknya menggunakan pilihan expedisi SPX tanpa bisa di ubah lg. Klu pun di ubah voucher gratis ongkir jd tdk bisa di gunakan & harus berbayar jika menggunaakan expedisi lain.. Sedangkan SPX di tempat saya pelayanannya sangat buruk. Tidak ada konfirmasi barang dr kurir,kadang keterangan paket penerima tidak ada (padahal di rumah) & hal buruk lainnya. Mohon di kembalikan seperti semula 🙏🙏",2,, kalu saya beri  bintang sekarang  masih saya beri  bintang kenapa karena shopee se enaknya menggunakan pilihan expedisi spx tanpa bisa di ubah lg klu pun di ubah voucher gratis ongkir jd tdk bisa di gunakan  harus berbayar jika menggunaakan expedisi lain sedangkan spx di tempat saya pelayanannya sangat buruk tidak ada konfirmasi barang dr kurirkadang keterangan paket penerima tidak ada padahal di rumah  hal buruk lainnya mohon di kembalikan seperti semula ,kalu bintang bintang shopee enaknya pilihan expedisi spx ubah lg klu ubah voucher gratis ongkir jd tdk berbayar menggunaakan expedisi spx pelayanannya buruk konfirmasi barang dr kurirkadang keterangan paket penerima rumah buruk mohon kembalikan,"['kalu', 'bintang', 'bintang', 'shopee', 'enaknya', 'pilihan', 'expedisi', 'spx', 'ubah', 'lg', 'klu', 'ubah', 'voucher', 'gratis', 'ongkir', 'jd', 'tdk', 'berbayar', 'menggunaakan', 'expedisi', 'spx', 'pelayanannya', 'buruk', 'konfirmasi', 'barang', 'dr', 'kurirkadang', 'keterangan', 'paket', 'penerima', 'rumah', 'buruk', 'mohon', 'kembalikan']",kalu bintang bintang shopee enak pilih expedisi spx ubah lg klu ubah voucher gratis ongkir jd tdk bayar menggunaakan expedisi spx layan buruk konfirmasi barang dr kurirkadang terang paket terima rumah buruk mohon kembali,0.0,Netral
"sdh lebih 7 tahun setia di Shoppe tp skrg kecewa banget!!! ekspedisinya tidak bisa lagi di rubah ke J&T, kalaupun bisa ada biayanya. Shoppe Express bikin kecewa, kurirnya sangat lelet dan tidak responsif. Bintang 1 lah yaaaa....",1,Negatif,sdh lebih  tahun setia di shoppe tp skrg kecewa banget ekspedisinya tidak bisa lagi di rubah ke jt kalaupun bisa ada biayanya shoppe express bikin kecewa kurirnya sangat lelet dan tidak responsif bintang  lah yaaaa,sdh setia shoppe tp skrg kecewa banget ekspedisinya rubah jt biayanya shoppe express bikin kecewa kurirnya lelet responsif bintang yaaaa,"['sdh', 'setia', 'shoppe', 'tp', 'skrg', 'kecewa', 'banget', 'ekspedisinya', 'rubah', 'jt', 'biayanya', 'shoppe', 'express', 'bikin', 'kecewa', 'kurirnya', 'lelet', 'responsif', 'bintang', 'yaaaa']",sdh setia shoppe tp skrg kecewa banget ekspedisi rubah jt biaya shoppe express bikin kecewa kurir lelet responsif bintang yaaaa,0.0,Netral
"Tidak bisa berkata² lagi dengan expedisi shopee, paket lama dan status mutar² nggak jelas. Tanggal estimasi diterima bisa²nya berubah². Pertama maksimal tgl 24, lain hari jadi tgl 27, cek besok hari jadi tanggal 28. Hallo shopee, sekira sudah overload lemparlah ke exspedisi lain, jangan di paksa² harus menggunakan exspedisi mu. LOL",1,Negatif,tidak bisa berkata lagi dengan expedisi shopee paket lama dan status mutar nggak jelas tanggal estimasi diterima bisanya berubah pertama maksimal tgl  lain hari jadi tgl  cek besok hari jadi tanggal  hallo shopee sekira sudah overload lemparlah ke exspedisi lain jangan di paksa harus menggunakan exspedisi mu lol,expedisi shopee paket status mutar nggak tanggal estimasi diterima bisanya berubah maksimal tgl tgl cek besok tanggal hallo shopee sekira overload lemparlah exspedisi paksa exspedisi mu lol,"['expedisi', 'shopee', 'paket', 'status', 'mutar', 'nggak', 'tanggal', 'estimasi', 'diterima', 'bisanya', 'berubah', 'maksimal', 'tgl', 'tgl', 'cek', 'besok', 'tanggal', 'hallo', 'shopee', 'sekira', 'overload', 'lemparlah', 'exspedisi', 'paksa', 'exspedisi', 'mu', 'lol']",expedisi shopee paket status mutar nggak tanggal estimasi terima bisa ubah maksimal tgl tgl cek besok tanggal hallo shopee sekira overload lempar exspedisi paksa exspedisi mu lol,0.8,Positif
Turunin lagi dah bintangnya. Saya kira dengan d selesaikan semua tagihan paylater atau spinjam semua bisa d gunakan lagi seperti biasa. Padahal keterlambatan saya hanya 1x aja. Tapi setelah berbulan bulan ternyata paylater dan spinjamnya tidak bisa d gunakan lagi dengan alasan kebijakan internal. Maaf yee shopee..... Kita ini pengguna lama bukan pengguna baru. Kalo ga bisa kita gunakan lagi sekalian aja buat pembayaran codnya d hilangkan Sama semua voucher dan reward2nya jga.biar ogah buka2 lgi,1,Negatif,turunin lagi dah bintangnya saya kira dengan d selesaikan semua tagihan paylater atau spinjam semua bisa d gunakan lagi seperti biasa padahal keterlambatan saya hanya x aja tapi setelah berbulan bulan ternyata paylater dan spinjamnya tidak bisa d gunakan lagi dengan alasan kebijakan internal maaf yee shopee kita ini pengguna lama bukan pengguna baru kalo ga bisa kita gunakan lagi sekalian aja buat pembayaran codnya d hilangkan sama semua voucher dan rewardnya jgabiar ogah buka lgi,turunin dah bintangnya d selesaikan tagihan paylater spinjam d keterlambatan x aja berbulan paylater spinjamnya d alasan kebijakan internal maaf yee shopee pengguna pengguna kalo ga aja pembayaran codnya d hilangkan voucher rewardnya jgabiar ogah buka lgi,"['turunin', 'dah', 'bintangnya', 'd', 'selesaikan', 'tagihan', 'paylater', 'spinjam', 'd', 'keterlambatan', 'x', 'aja', 'berbulan', 'paylater', 'spinjamnya', 'd', 'alasan', 'kebijakan', 'internal', 'maaf', 'yee', 'shopee', 'pengguna', 'pengguna', 'kalo', 'ga', 'aja', 'pembayaran', 'codnya', 'd', 'hilangkan', 'voucher', 'rewardnya', 'jgabiar', 'ogah', 'buka', 'lgi']",turunin dah bintang d selesai tagih paylater spinjam d lambat x aja bulan paylater spinjamnya d alas bijak internal maaf yee shopee guna guna kalo ga aja bayar codnya d hilang voucher rewardnya jgabiar ogah buka lgi,-0.2,Negatif
"Parah banget sih skrg, shopee udah ga kayak dulu bisa pilih ekspedisi sendiri. Ngaco skrg SPX mulu, nyampainya lama bgt. Yang biasanya pakai jnt 5-7 hari, skrg SPX mau 20 hari baru sampai. Bisa ga sih masalah opsi pengiriman (ekspedisi) di ubah kayak dulu lagi, pembeli bisa nentuin sendiri mau pakai ekspedisi apa.",2,,parah banget sih skrg shopee udah ga kayak dulu bisa pilih ekspedisi sendiri ngaco skrg spx mulu nyampainya lama bgt yang biasanya pakai jnt  hari skrg spx mau  hari baru sampai bisa ga sih masalah opsi pengiriman ekspedisi di ubah kayak dulu lagi pembeli bisa nentuin sendiri mau pakai ekspedisi apa,parah banget sih skrg shopee udah ga kayak pilih ekspedisi ngaco skrg spx mulu nyampainya bgt pakai jnt skrg spx ga sih opsi pengiriman ekspedisi ubah kayak pembeli nentuin pakai ekspedisi,"['parah', 'banget', 'sih', 'skrg', 'shopee', 'udah', 'ga', 'kayak', 'pilih', 'ekspedisi', 'ngaco', 'skrg', 'spx', 'mulu', 'nyampainya', 'bgt', 'pakai', 'jnt', 'skrg', 'spx', 'ga', 'sih', 'opsi', 'pengiriman', 'ekspedisi', 'ubah', 'kayak', 'pembeli', 'nentuin', 'pakai', 'ekspedisi']",parah banget sih skrg shopee udah ga kayak pilih ekspedisi ngaco skrg spx mulu nyampainya bgt pakai jnt skrg spx ga sih opsi kirim ekspedisi ubah kayak beli nentuin pakai ekspedisi,0.0,Netral
"Tidak ada opsi rubah jasa pengiriman. Mengakibatkan barang datang terlambat dan sering bermasalah di ekpedisi. Terjadi perubahan harga yg signifikan di ongkir ketika memilih opsi ekspedisi lain. Jika shopee tidak melakukan perbaikan, saya kira pelayanan buruk sekali...!!!",1,Negatif,tidak ada opsi rubah jasa pengiriman mengakibatkan barang datang terlambat dan sering bermasalah di ekpedisi terjadi perubahan harga yg signifikan di ongkir ketika memilih opsi ekspedisi lain jika shopee tidak melakukan perbaikan saya kira pelayanan buruk sekali,opsi rubah jasa pengiriman mengakibatkan barang terlambat bermasalah ekpedisi perubahan harga yg signifikan ongkir memilih opsi ekspedisi shopee perbaikan pelayanan buruk,"['opsi', 'rubah', 'jasa', 'pengiriman', 'mengakibatkan', 'barang', 'terlambat', 'bermasalah', 'ekpedisi', 'perubahan', 'harga', 'yg', 'signifikan', 'ongkir', 'memilih', 'opsi', 'ekspedisi', 'shopee', 'perbaikan', 'pelayanan', 'buruk']",opsi rubah jasa kirim akibat barang lambat masalah ekpedisi ubah harga yg signifikan ongkir pilih opsi ekspedisi shopee baik layan buruk,0.0,Netral
"Kenapa ketika mau order pilih ekspedisi tidak bisa, padahal penjual sudah aktifin jasa pengiriman J&T, tapi kenapa yang muncul cuma SPX aja, tolong dong dibikin fleksibel kaya dulu lagi kak. Padahal sudah nyaman pakai shopee tapi kenapa sekarang malah ribet. Terimakasih",1,Negatif,kenapa ketika mau order pilih ekspedisi tidak bisa padahal penjual sudah aktifin jasa pengiriman jt tapi kenapa yang muncul cuma spx aja tolong dong dibikin fleksibel kaya dulu lagi kak padahal sudah nyaman pakai shopee tapi kenapa sekarang malah ribet terimakasih,order pilih ekspedisi penjual aktifin jasa pengiriman jt muncul spx aja tolong dibikin fleksibel kaya kak nyaman pakai shopee ribet terimakasih,"['order', 'pilih', 'ekspedisi', 'penjual', 'aktifin', 'jasa', 'pengiriman', 'jt', 'muncul', 'spx', 'aja', 'tolong', 'dibikin', 'fleksibel', 'kaya', 'kak', 'nyaman', 'pakai', 'shopee', 'ribet', 'terimakasih']",order pilih ekspedisi jual aktifin jasa kirim jt muncul spx aja tolong bikin fleksibel kaya kak nyaman pakai shopee ribet terimakasih,0.0,Netral
"apk aneh, gajelas, buat akun Shopee di tahun 2022 belum pernah beli/transaksi apapun sampe di tahun 2024 mau beli barang malah gak bisa, katanya akun dibatasi/diblokir udah dari tahun 2021 aneh, buat transfer gak bisa tapi isi saldo bisa, hangus uang saya! Lapor cs shopee juga gak bisa dipulihkan.",1,Negatif,apk aneh gajelas buat akun shopee di tahun  belum pernah belitransaksi apapun sampe di tahun  mau beli barang malah gak bisa katanya akun dibatasidiblokir udah dari tahun  aneh buat transfer gak bisa tapi isi saldo bisa hangus uang saya lapor cs shopee juga gak bisa dipulihkan,apk aneh gajelas akun shopee belitransaksi apapun sampe beli barang gak akun dibatasidiblokir udah aneh transfer gak isi saldo hangus uang lapor cs shopee gak dipulihkan,"['apk', 'aneh', 'gajelas', 'akun', 'shopee', 'belitransaksi', 'apapun', 'sampe', 'beli', 'barang', 'gak', 'akun', 'dibatasidiblokir', 'udah', 'aneh', 'transfer', 'gak', 'isi', 'saldo', 'hangus', 'uang', 'lapor', 'cs', 'shopee', 'gak', 'dipulihkan']",apk aneh gajelas akun shopee belitransaksi apa sampe beli barang gak akun dibatasidiblokir udah aneh transfer gak isi saldo hangus uang lapor cs shopee gak pulih,0.0,Netral
"Kecewa dengan shoppe sekarang expedisi nya di tentukan ke spx,expedisi yg lain tidak bisa pakai voucher gratis ongkir nya,,ini bukan kebijakan untuk pelanggan,tapi kebijakan untuk pihak shoppe Tolong di kembalikan seperti dulu yg expedisi nya semua bisa gratis ongkir Expedisi spx lama pengiriman nya",1,Negatif,kecewa dengan shoppe sekarang expedisi nya di tentukan ke spxexpedisi yg lain tidak bisa pakai voucher gratis ongkir nyaini bukan kebijakan untuk pelanggantapi kebijakan untuk pihak shoppe tolong di kembalikan seperti dulu yg expedisi nya semua bisa gratis ongkir expedisi spx lama pengiriman nya,kecewa shoppe expedisi nya tentukan spxexpedisi yg pakai voucher gratis ongkir nyaini kebijakan pelanggantapi kebijakan shoppe tolong kembalikan yg expedisi nya gratis ongkir expedisi spx pengiriman nya,"['kecewa', 'shoppe', 'expedisi', 'nya', 'tentukan', 'spxexpedisi', 'yg', 'pakai', 'voucher', 'gratis', 'ongkir', 'nyaini', 'kebijakan', 'pelanggantapi', 'kebijakan', 'shoppe', 'tolong', 'kembalikan', 'yg', 'expedisi', 'nya', 'gratis', 'ongkir', 'expedisi', 'spx', 'pengiriman', 'nya']",kecewa shoppe expedisi nya tentu spxexpedisi yg pakai voucher gratis ongkir nyaini bijak pelanggantapi bijak shoppe tolong kembali yg expedisi nya gratis ongkir expedisi spx kirim nya,0.0,Netral
